0.000070436	0
0.004956108	1
0.005010442	75
0.005032675	1523
0.005064917	2971
0.005098722	7315
0.005123239	10211
0.005547547	13107
0.005558137	24691
0.005560582	39171
0.005806485	42067
0.005816395	44963
0.005817948	72475
0.005819951	76819
0.005952587	80003
0.006463515	81451
0.007144010	95659
0.008563406	101675
0.009808114	109611
0.009816420	113307
0.009819426	145163
0.010066201	172675
0.010077493	177019
0.010079246	208875
0.010080789	240731
0.010082352	272587
0.010084446	304443
0.010340790	334851
0.010349236	336299
0.011169546	368155
0.011177421	400011
0.011179616	431867
0.011872290	435611
0.011880736	463723
0.017957777	466619
0.018008124	495579
0.018017833	527435
0.019173995	551995
0.019761557	590267
0.019770033	592595
0.089206250	607075
0.089252900	657755
0.089269321	722915
0.098691379	750563
0.098738439	788075
0.110248589	818483
0.287755335	850611
0.287798448	853235
0.287803378	918395
0.287811643	983555
0.288263839	1021203
0.289191482	1023347
0.289218785	1048715
0.289984878	1103739
0.289997602	1113875
0.290692591	1142011
0.483176383	1159803
0.483234705	1179035
0.483250105	1244195
0.483840171	1302115
0.483878845	1309355
0.485032461	1371107
0.485172732	1374515
0.688492010	1402027
0.688611791	1439675
0.688624846	1504835
0.701907776	1556963
0.714343598	1557803
0.714407311	1569995
0.737824261	1630811
0.745078694	1632259
0.745138279	1635155
0.948328897	1668483
0.948408932	1700315
0.948424091	1765475
0.949992429	1821947
0.950024240	1830635
0.950901063	1895795
0.951954311	1932019
1.136725708	1949811
1.136769993	1960955
1.136776706	2026115
1.137006895	2091275
1.138044874	2092723
1.138072608	2156435
1.139042066	2161715
1.349813407	2193842
1.356172789	2193843
1.356198198	2221595
1.356201184	2286755
1.356338615	2351915
1.356629529	2364947
1.356650830	2391707
1.356652744	2416323
1.356658365	2417075
1.356967751	2422867
1.357904254	2482235
1.565819227	2512314
1.586684375	2512315
1.586724963	2547395
1.586729872	2612555
1.586744260	2677715
1.587383189	2683507
1.605812343	2711019
1.609394397	2711363
1.609434284	2742875
1.610681744	2789211
1.610701261	2808035
1.611813448	2827483
1.817795864	2845274
1.856648084	2845275
1.856686999	2873195
1.856698221	2938355
1.858023323	2960075
1.858041638	3003515
1.859280461	3016779
2.065798414	3042762
2.155266983	3042763
2.155303563	3068675
2.155307661	3133835
2.155315736	3198995
2.155784206	3200443
2.173828747	3212027
2.173947185	3212163
2.173965531	3264155
2.175210715	3280083
2.389857067	3314258
2.435003178	3314259
2.435036342	3329315
2.435040490	3394475
2.435407863	3459635
2.435571371	3466659
2.435588745	3524579
2.435595849	3524795
2.436284246	3530587
2.641824835	3560666
2.655133136	3560667
2.655164075	3589955
2.655171420	3655115
2.673817957	3708691
2.676003749	3710139
2.676047984	3720275
2.680461772	3781179
2.680486249	3785435
2.876936356	3814395
2.876969119	3850595
2.876972135	3915755
2.877214291	3980915
2.877754031	3986427
2.877765353	4046075
2.878965725	4083723
2.878982557	4111235
2.879734365	4130187
3.026758348	4152075
3.026788967	4176395
3.026795630	4241555
3.027413872	4299475
3.027443128	4306715
3.045796376	4370427
3.046891185	4370515
3.046918708	4371875
3.150546406	4403731
3.150581323	4437035
3.150595090	4502195
3.151301150	4557459
3.151330587	4567355
3.152369275	4629619
3.152398181	4632515
3.324242741	4663795
3.324278590	4697675
3.324282688	4762835
3.324292036	4827995
3.325136903	4835235
3.325165829	4893155
3.325942254	4932899
3.325958626	4958315
3.326693802	4978587
3.469077217	5000475
3.469114168	5023475
3.469121483	5088635
3.469766478	5148003
3.469789934	5153795
3.470422187	5218955
3.607498148	5253131
3.607561220	5284115
3.607569385	5349275
3.621866804	5404299
3.624650113	5405747
3.624691512	5414435
3.625467160	5479595
3.626450589	5515819
3.784494538	5533611
3.784549965	5544755
3.784554544	5609915
3.784563130	5675075
3.785115858	5705483
3.785143311	5740235
3.785784052	5792907
3.785811645	5805395
3.786450190	5834355
3.977874343	5852147
3.977913378	5870555
3.977922837	5935715
3.993815940	5993635
3.996566108	5995083
3.996590315	6000875
3.997301291	6064075
3.997328874	6066035
4.134012071	6094995
4.134044704	6131195
4.134055615	6196355
4.134700561	6248723
4.134728585	6261515
4.135586585	6323779
4.135614549	6326675
4.238879445	6357955
4.238911376	6391835
4.238919652	6456995
4.239612847	6510571
4.239641422	6522155
4.240499605	6583659
4.240563829	6587315
4.401025020	6617723
4.401043846	6652475
4.401046171	6717635
4.401051130	6782795
4.401667898	6789755
4.401677056	6847955
4.413755149	6885603
4.419197011	6887051
4.419215025	6913115
4.419925935	6933515
4.545819872	6955403
4.545849208	6978275
4.545857845	7043435
4.546463351	7102803
4.546488760	7108595
4.547165459	7173755
4.687969842	7207931
4.688008156	7238915
4.688012324	7304075
4.688020509	7369235
4.688883731	7379371
4.688898008	7434395
4.689705059	7477035
4.689733033	7499555
4.690474293	7522723
4.884836757	7544611
4.884869790	7564715
4.884873357	7629875
4.884884388	7695035
4.891920280	7715307
4.891955320	7760195
4.909615243	7806827
4.909634991	7825355
4.910472876	7849971
5.083171086	7869811
5.083203589	7890515
5.083211834	7955675
5.083861648	8016491
5.083886867	8020835
5.083893800	8085995
5.084588436	8087531
5.193977503	8119659
5.194009815	8151155
5.194016518	8216315
5.194592437	8272787
5.194617746	8281475
5.195266766	8346635
5.195892173	8382859
5.401826729	8400650
5.489911715	8400651
5.489954919	8411795
5.489961211	8476955
5.489973755	8542115
5.490254771	8543563
5.490577533	8549139
5.490605887	8607275
5.503334552	8613067
5.617995172	8643147
5.618026913	8672435
5.618038696	8737595
5.618858358	8792619
5.618900520	8802755
5.619582693	8863659
5.619604125	8867915
5.767946560	8896875
5.767976939	8933075
5.767983882	8998235
5.782922178	9050603
5.782951665	9063395
5.801803457	9124211
5.816534658	9125659
5.816549436	9128555
5.987921014	9159835
5.987955551	9193715
5.987966221	9258875
5.991897026	9312451
5.991934147	9324035
5.992543317	9385539
5.992569367	9389195
6.172393771	9419603
6.172437125	9454355
6.172447355	9519515
6.173424285	9573331
6.173453361	9584675
6.174385179	9645491
6.174412652	9649835
6.351100313	9681715
6.351174286	9714995
6.351180498	9780155
6.351476026	9845315
6.362219911	9852555
6.362263094	9910475
6.372018474	9950859
6.372042661	9975635
6.401770763	9994459
6.410960301	9995907
6.625809599	10017794
6.681484054	10017795
6.681547366	10040795
6.681551184	10105955
6.681711763	10171115
6.682015286	10188491
6.682046336	10212955
6.682050844	10236123
6.682057337	10236275
6.687796923	10244963
6.687833013	10301435
6.689040000	10307811
6.901741922	10337890
6.929235949	10337891
6.929261087	10366595
6.929263592	10431755
6.929399298	10496915
6.929548912	10509947
6.930160670	10530563
6.930178424	10562075
6.935476259	10606963
6.935501287	10627235
6.957754001	10644611
6.963532021	10645235
7.121004023	10663027
7.121042738	10692395
7.121053098	10757555
7.127425122	10777827
7.127464859	10822715
7.140347672	10834531
7.352491507	10862563
7.352559168	10887875
7.352565600	10953035
7.352700060	11018195
7.353009175	11021091
7.359382590	11033411
7.359435783	11083355
7.367375678	11102179
7.561658656	11134307
7.561682843	11148515
7.561687452	11213675
7.562955498	11277387
7.562983833	11278835
7.562990696	11343995
7.571365888	11346379
7.777509469	11378507
7.777567210	11409155
7.777574694	11474315
7.778259647	11532235
7.778285347	11539475
7.779013556	11604635
7.779691824	11640859
7.989742742	11658650
8.027337000	11658651
8.027370124	11669795
8.027373661	11734955
8.027595449	11800115
8.027831275	11801563
8.027984066	11807139
8.028000959	11865059
8.028005928	11865275
8.028887381	11869619
8.233790175	11897650
8.268597131	11897651
8.268632129	11930435
8.268636427	11995595
8.268644342	12060755
8.269190335	12062203
8.275407537	12094403
8.275455229	12125915
8.275820731	12172251
8.275850227	12191075
8.276626563	12210523
8.481735403	12228314
8.493606218	12228315
8.493627019	12256235
8.493632720	12321395
8.499303442	12377867
8.499324042	12386555
8.500129423	12450955
8.500149952	12451715
8.705828600	12485019
8.715442336	12485147
8.715481682	12516875
8.715490589	12582035
8.716283400	12634163
8.716323147	12647195
8.723251310	12707251
8.723298220	12712355
8.915793497	12741315
8.915830398	12777515
8.915845187	12842675
8.923203459	12895043
8.923241291	12907835
8.941846774	12968651
8.945443630	12970099
8.945498155	12972995
9.151825087	13004275
9.151861517	13038155
9.151871015	13103315
9.163803632	13156891
9.163841975	13168475
9.179269985	13229979
9.179319901	13233635
9.390046412	13264043
9.404974184	13264171
9.405008069	13298795
9.405011776	13363955
9.405215432	13429115
9.405726297	13434907
9.405755534	13494275
9.406477431	13530523
9.406505845	13559435
9.423491111	13576811
9.642255044	13596650
9.651016581	13596651
9.651054174	13624595
9.651062309	13689755
9.652213082	13746227
9.652242759	13754915
9.654799943	13819315
9.654816555	13820075
9.866071989	13853379
9.910436516	13853507
9.910471413	13885235
9.910475170	13950395
9.910482004	14015555
9.911164012	14024243
9.911194541	14080715
9.911911324	14117811
9.911941241	14145875
9.918690237	14161803
10.125807227	14183690
10.142658075	14183691
10.142694535	14211035
10.142702540	14276195
10.143322388	14332667
10.143349560	14341355
10.144016092	14405755
10.144044146	14406515
10.350055106	14439819
10.429667346	14439947
10.429698686	14471675
10.429701762	14536835
10.429707583	14601995
10.434203904	14610683
10.434239643	14667155
10.435839328	14704251
10.435871730	14732315
10.436965465	14748243
10.553521870	14770131
10.553593237	14797475
10.553599659	14862635
10.554194946	14919107
10.554208302	14927795
10.554937396	14992195
10.554944289	14992955
10.619616871	15026259
10.619637902	15058115
10.619643623	15123275
10.620217959	15177939
10.620227027	15188435
10.620842813	15250699
10.620857270	15253595
10.699457623	15284875
10.699483914	15318755
10.699487030	15383915
10.699495046	15449075
10.700201296	15456315
10.700223468	15514235
10.700596479	15553979
10.700617149	15579395
10.701109022	15599667
10.770812806	15621555
10.770841120	15644555
10.770849346	15709715
10.772066760	15769083
10.772090796	15774875
10.772986194	15840035
10.825601508	15874211
10.825624372	15905195
10.825631846	15970355
10.826198600	16026827
10.826214892	16035515
10.826596760	16100675
10.827019493	16136899
10.881834123	16154691
10.881853250	16165835
10.881855935	16230995
10.881860273	16296155
10.882370376	16326563
10.882398200	16361315
10.882788930	16413987
10.882806995	16426475
10.883275251	16455435
10.932557523	16473227
10.932572492	16491635
10.932578052	16556795
10.933024701	16616163
10.933035311	16621955
10.933515024	16685155
10.933548969	16687115
10.974965476	16716075
10.974982850	16752275
10.974987138	16817435
10.975587435	16869803
10.975605770	16882595
10.976053313	16944859
10.976072069	16947755
11.025898628	16979035
11.025936641	17012915
11.025939246	17078075
11.025944657	17143235
11.026443823	17150475
11.026462549	17208395
11.026904525	17248139
11.026922630	17273555
11.027327282	17293827
11.071661266	17315715
11.071678259	17338715
11.071682827	17403875
11.073030663	17463243
11.073037557	17469035
11.073600361	17534195
11.116666925	17568371
11.116691723	17599355
11.116702052	17664515
11.117566461	17720987
11.117581650	17729675
11.118029251	17794835
11.118542289	17831059
11.169938469	17848851
11.169968216	17859995
11.169972474	17925155
11.169982193	17990315
11.170897165	18020723
11.170934356	18055475
11.171616475	18108147
11.171660680	18120635
11.172200976	18149595
11.212805828	18167387
11.212827269	18185795
11.212832590	18250955
11.213349402	18310323
11.213367366	18316115
11.213853904	18379315
11.213871889	18381275
11.271672326	18410235
11.271697355	18446435
11.271703496	18511595
11.272165942	18563963
11.272192093	18576755
11.272716480	18639019
11.272734235	18641915
11.330660941	18673195
11.330683654	18707075
11.330688474	18772235
11.331146764	18825811
11.331165821	18837395
11.331482777	18898899
11.331500802	18902555
11.379731998	18932963
11.379750454	18967715
11.379753229	19032875
11.379759061	19098035
11.380762755	19105123
11.380781411	19163195
11.381401574	19202291
11.381420350	19228355
11.381944197	19248755
11.416577043	19270643
11.416594818	19293515
11.416599847	19358675
11.417053378	19418043
11.417070040	19423835
11.417506682	19488995
11.479682268	19523171
11.479706836	19554155
11.479713919	19619315
11.480139697	19675787
11.480165106	19684475
11.480169384	19749635
